Price,Area,Location,No. of Bedrooms,City,Locality,Latitude,Longitude,Property_Type,Furnishing_Status,Unnamed: 0,New/Resale,Gymnasium,Lift Available,Car Parking,Maintenance Staff,24x7 Security,Children's Play Area,Clubhouse,Intercom,Landscaped Gardens,Indoor Games,Gas Connection,Jogging Track,Swimming Pool
16299999,1640,Sector 17 Ulwe,3,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,315.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15500000,1650,Sector 17 Ulwe,3,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,316.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4900000,980,Taloja,2,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,317.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3400000,730,Rutu Enclave,1,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,318.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4800000,1020,taloja panchanand,2,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,319.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6200000,1075,Virar West,2,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,320.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33700000,1600,Chembur,3,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,321.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50100000,2800,Central Avenue,4,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,322.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10700000,715,Chembur,1,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,323.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15000000,1016,Chembur,2,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,324.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18500000,1000,Chembur,2,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,325.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17600000,1100,Chembur,2,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,326.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5000000,578,Sector 20 Kamothe,1,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,327.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5000000,650,Sector 22 Kamothe,1,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,328.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4000000,600,Sector 21 Kamothe,1,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,329.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5000000,600,Sector 22 Kamothe,1,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,330.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6250000,625,Sector 18 Kamothe,1,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,331.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4800000,600,Sector 22 Kamothe,1,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,332.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3800000,560,Sector-5 Kamothe,1,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,333.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3600000,580,Sector-6A Kamothe,1,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,334.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4400000,530,Sector 11 Kamothe,1,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,335.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5000000,650,Sector-18 Ulwe,1,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,336.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9000000,1450,Sector 21 Kamothe,2,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,337.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2600000,380,Sector-12 Kamothe,1,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,338.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2600000,400,Navi Basti,1,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,339.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21000000,620,azad nagar,2,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,340.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19600000,1250,Chembur,2,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,341.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
18600000,1067,Sindhi Society Chembur,2,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,342.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
21500000,1200,Chembur,2,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,343.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
11000000,780,Kurla,2,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,344.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
13799999,1020,Sahkar Nagar,2,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,345.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
14000000,671,Deonar,1,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,346.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
22000000,1650,Kharghar,3,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,347.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
14500000,1360,Kharghar,2,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,348.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
25000000,1600,Kandivali East,3,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,349.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
11500000,1250,Kharghar,2,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,350.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
4000000,750,Taloja,1,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,351.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2500000,450,Taloja,1,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,352.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2300000,410,Taloja,1,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,353.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45000000,1168,Lower Parel,2,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,354.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5700000,516,Thane,1,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,355.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9600000,900,Jankalyan Nagar,1,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,356.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2010000,600,Badlapur,1,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,357.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2005000,575,Badlapur,1,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,358.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2548000,675,Ambarnath,1,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,359.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2492000,660,Ambarnath,1,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,360.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2418000,640,Ambarnath,1,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,361.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2400000,690,Ambernath West,1,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,362.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
21700000,900,Vakola,2,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,363.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16700000,1150,Jankalyan Nagar,2,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,364.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2900000,350,Jankalyan Nagar,1,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,365.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11500000,950,Jankalyan Nagar,2,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,366.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4000000,620,Kamothe,1,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,367.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6400000,980,Kamothe,2,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,368.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6900000,950,Kamothe,2,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,369.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
7500000,890,Sector 17 Ulwe,2,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,370.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5425000,619,Kamothe,1,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,371.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5700000,710,Kamothe,1,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,372.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
7100000,887,Kamothe,2,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,373.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
7800000,1005,Kamothe,2,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,374.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5900000,950,Kamothe,2,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,375.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6200000,660,Kamothe Sector 16,1,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,376.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5500000,650,Sector 17 Ulwe,1,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,377.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5000000,650,Kamothe,1,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,378.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4050000,638,Kamothe,1,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,379.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5050000,675,Kamothe,2,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,380.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
7400000,890,Sector 17 Ulwe,2,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,381.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6800000,1006,Kamothe,2,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,382.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3000000,420,Kamothe,1,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,383.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5200000,850,Kamothe,1,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,384.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6700000,1005,Kamothe,2,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,385.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6900000,900,Kamothe,2,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,386.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
7950000,940,Kamothe,2,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,387.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5460000,620,Kamothe,1,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,388.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4950000,650,Kamothe,2,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,389.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7000000,1000,Kamothe,2,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,390.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8575000,1100,Kamothe,2,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,391.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4800000,600,Kamothe,1,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,392.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2700000,350,Sector 17 Ulwe,1,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,393.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
7900000,940,Kamothe,2,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,394.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
36000000,900,Almeida Park,2,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,395.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
35000000,700,Khar,2,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,396.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
30000000,850,Bandra West,2,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,397.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
35000000,800,Pali Hill,2,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,398.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
35000000,800,15th Road,2,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,399.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2100000,770,Palghar,1,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,400.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14500000,989,Chembur,2,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,401.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
14900000,1550,Kharghar,3,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,402.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3700000,550,Sector13 Kharghar,1,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,403.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2700000,416,Sector 20 Kharghar,1,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,404.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3850000,510,Kharghar,1,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,405.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2850000,305,Kharghar,1,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,406.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
12100000,1251,Kharghar,2,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,407.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
6800000,989,Kharghar,2,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,408.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
6000000,850,Kharghar,2,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,409.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
6850000,989,Kharghar,2,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,410.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
5500000,900,Kharghar,2,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,411.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9200000,1500,Sector 21 Kharghar,3,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,412.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5000000,650,Sector 12 Kharghar,1,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,413.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17500000,1750,Kharghar,3,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,414.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
9400000,1240,Kharghar,2,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,415.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
16500000,1560,Kharghar,3,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,416.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
3700000,640,Kharghar,1,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,417.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2700000,350,Sector 21 Kharghar,1,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,418.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8000000,1050,Kharghar,2,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,419.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
22000000,1770,Kharghar,3,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,420.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
10200000,1230,Kharghar,2,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,421.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
3100000,450,Kharghar,1,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,422.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5500000,655,Kharghar,1,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,423.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
32799999,780,Santacruz West,2,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,424.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
11000000,550,Vivek Vidyalaya Marg,1,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,425.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12000000,510,Goregaon West,1,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,426.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17000000,1270,Goregaon West,2,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,427.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2900000,558,Vasai east,1,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,428.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
36100000,1237,Nahur,3,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,429.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
3682000,715,Badlapur West,1,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,430.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
11600000,1179,Thane West,2,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,431.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
2100000,495,Thane,1,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,432.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2700000,570,Panvel,1,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,433.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3600000,575,Kalyan,1,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,434.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2865000,675,Badlapur East,1,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,435.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2374000,634,Ambernath West,1,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,436.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
5200000,580,Mira Bhayandar,1,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,437.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
14000000,1185,Malad West,3,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,438.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
62500000,2665,Goregaon West,3,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,439.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
26500000,1305,Malad West,3,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,440.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
13000000,995,Malad West,2,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,441.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
10600000,1014,Malad West,2,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,442.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
11000000,756,Juhu,2,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,443.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
3985000,670,Kalyan,1,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,444.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
2200000,500,Naigaon East,1,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,445.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
